121
100
4175	3491	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4174	3499	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4168	3505	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4164	3521	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4152	3528	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4151	3534	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4142	3537	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4139	3546	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4136	3554	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4130	3555	0	1	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4128	3560	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4125	3566	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4122	3569	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4121	3595	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4102	3602	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4100	3603	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4098	3605	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4094	3612	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4089	3635	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4082	3640	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4074	3646	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4071	3649	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4064	3660	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4056	3666	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4050	3680	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4041	3697	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4019	3700	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4014	3705	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
4010	3716	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
4009	3717	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3997	3718	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3996	3722	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3994	3724	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3990	3731	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
3977	3738	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	
3970	3739	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3969	3747	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3964	3748	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3963	3761	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3952	3769	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3938	3773	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	
3929	3778	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3927	3783	0	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3924	3786	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3918	3792	0	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3909	3801	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3907	3806	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3888	3812	0	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3884	3813	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	
3879	3817	0	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3870	3826	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
3860	3830	0	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	
